commodity,date,price_ngn_mt,currency,unit,source,market_type,region,fx_rate,rainfall_index,data_quality_score,is_validated,notes,data_source,record_type,outlier_flag,outlier_reason,price_raw_ngn_mt,fx_rate_usd_ngn,fuel_diesel_ngn_litre,fuel_petrol_ngn_litre,headline_inflation_yoy,food_inflation_yoy,season_dry,season_rainy,season_planting,season_planting_early,season_planting_late,season_harvesting,season_harvest_early,season_harvest_lean,cashew_harvest,cocoa_main_crop,cocoa_mid_crop,sesame_harvest,ginger_harvest,hibiscus_harvest,sorghum_harvest,maize_harvest,soybean_harvest,is_ramadan,is_lean_season,is_festive_period,month_sin,month_cos,week_sin,week_cos,wheat_harvest,price_usd_mt,price_lag_1w,price_lag_2w,price_lag_4w,price_lag_8w,price_lag_12w,price_lag_26w,price_lag_52w,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_8w,rolling_mean_12w,rolling_std_12w,rolling_mean_26w,rolling_std_26w,rolling_max_4w,rolling_min_4w,rolling_max_12w,rolling_min_12w,pct_change_1w,pct_change_4w,pct_change_12w,pct_change_52w,momentum_4w_vs_26w,acceleration_1w,price_zscore_52w,log_price,fuel_cost_index,shock_active,shock_severity,commodity_season_score,price_real_ngn_mt,weeks_since_start,year,quarter
Sesame,2010-01-04,191760.11484375,NGN,NGN/MT,Historical (World Bank/FAOSTAT/NEPC),wholesale,National,,,0.7,False,"Synthetic historical — verified annual anchors, weekly interpolated",Synthetic (World Bank/FAO × FX),historical,False,,191816.37,150.3,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,0.120536680255323,0.992708874098054,1,1275.85,,,,,,,,,,,,,,,,,,,,,,,,,,,12.164005682836413,1.0,0,0,0.0,172136.55,0,2010,1
Sesame,2010-01-11,191816.37,NGN,NGN/MT,Historical (World Bank/FAOSTAT/NEPC),wholesale,National,,,0.7,False,"Synthetic historical — verified annual anchors, weekly interpolated",Synthetic (World Bank/FAO × FX),historical,False,,188216.04,150.3,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,0.2393156642875577,0.970941817426052,1,1276.22,191760.11484375,,,,,,,191788.242421875,39.77840246107432,191788.242421875,39.77840246107432,191788.242421875,39.77840246107432,191788.242421875,39.77840246107432,191816.37,191760.11484375,191816.37,191760.11484375,0.029336213266173417,,,,0.0,,,12.164299000417435,1.0,0,0,0.0,172187.05,1,2010,1
Sesame,2010-01-18,192672.39,NGN,NGN/MT,Historical (World Bank/FAOSTAT/NEPC),wholesale,National,,,0.7,False,"Synthetic historical — verified annual anchors, weekly interpolated",Synthetic (World Bank/FAO × FX),historical,False,,192672.39,150.3,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,0.3546048870425356,0.9350162426854148,1,1281.92,191816.37,191760.11484375,,,,,,192082.95828125,511.2371993044119,192082.95828125,511.2371993044119,192082.95828125,511.2371993044119,192082.95828125,511.2371993044119,192672.39,191760.11484375,192672.39,191760.11484375,0.44627056595847314,,,,0.0,0.4169343526922997,,12.168751754571318,1.0,0,0,0.0,172955.47,2,2010,1
Sesame,2010-01-25,192672.39,NGN,NGN/MT,Historical (World Bank/FAOSTAT/NEPC),wholesale,National,,,0.7,False,"Synthetic historical — verified annual anchors, weekly interpolated",Synthetic (World Bank/FAO × FX),historical,False,,197635.58,150.3,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.4999999999999999,0.8660254037844387,0.4647231720437685,0.8854560256532099,1,1281.92,192672.39,191816.37,,,,,,192230.3162109375,510.9792106686531,192230.3162109375,510.9792106686531,192230.3162109375,510.9792106686531,192230.3162109375,510.9792106686531,192672.39,191760.11484375,192672.39,191760.11484375,0.0,,,,0.0,-0.44627056595847314,,12.168751754571318,1.0,0,0,0.0,172955.47,3,2010,1
Sesame,2010-02-01,178735.66,NGN,NGN/MT,Historical (World Bank/FAOSTAT/NEPC),wholesale,National,,,0.7,False,"Synthetic historical — verified annual anchors, weekly interpolated",Synthetic (World Bank/FAO × FX),historical,False,,178735.57,150.3,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1,1189.19,192672.39,192672.39,191760.11484375,,,,,188974.2025,6837.612892247199,189531.38496875,6051.196085533876,189531.38496875,6051.196085533876,189531.38496875,6051.196085533876,192672.39,178735.66,192672.39,178735.66,-7.233382011818101,-6.792056238786981,,,-0.294,-7.233382011818101,,12.093668828400714,1.0,0,0,0.0,160444.94,4,2010,1
Sesame,2010-02-08,178735.66,NGN,NGN/MT,Historical (World Bank/FAOSTAT/NEPC),wholesale,National,,,0.7,False,"Synthetic historical — verified annual anchors, weekly interpolated",Synthetic (World Bank/FAO × FX),historical,False,,178735.66,150.3,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1,1189.19,178735.66,192672.39,191816.37,,,,,185704.025,8046.374817123148,187732.09747395836,6979.841845339078,187732.09747395836,6979.841845339078,187732.09747395836,6979.841845339078,192672.39,178735.66,192672.39,178735.66,0.0,-6.819391900701688,,,-1.08,7.233382011818101,,12.093668828400714,1.0,0,0,0.0,160444.94,5,2010,1
Sesame,2010-02-15,184144.15,NGN,NGN/MT,Historical (World Bank/FAOSTAT/NEPC),wholesale,National,,,0.7,False,"Synthetic historical — verified annual anchors, weekly interpolated",Synthetic (World Bank/FAO × FX),historical,False,,188527.75,150.3,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1,1225.18,178735.66,178735.66,192672.39,,,,,183571.965,6580.902242116979,187219.53354910715,6514.410635483512,187219.53354910715,6514.410635483512,187219.53354910715,6514.410635483512,192672.39,178735.66,192672.39,178735.66,3.025971426183216,-4.426290658459164,,,-1.948,3.025971426183216,,12.123479584301291,1.0,0,0,0.0,165299.96,6,2010,1
Sesame,2010-02-22,184144.15,NGN,NGN/MT,Historical (World Bank/FAOSTAT/NEPC),wholesale,National,,,0.7,False,"Synthetic historical — verified annual anchors, weekly interpolated",Synthetic (World Bank/FAO × FX),historical,False,,184144.15,150.3,160.55555555555554,97.0,11.4,12.5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1,1225.18,184144.15,178735.66,192672.39,,,,,181439.905,3122.593157409445,186835.11060546874,6128.40006554447,186835.11060546874,6128.40006554447,186835.11060546874,6128.40006554447,184144.15,178735.66,192672.39,178735.66,0.0,-4.426290658459164,,,-2.888,-3.025971426183216,,12.123479584301291,1.0,0,0,0.0,165299.96,7,2010,1
Sesame,2010-03-01,179271.23,NGN,NGN/MT,Historical (World Bank/FAOSTAT/NEPC),wholesale,National,,,0.7,False,"Synthetic historical — verified annual anchors, weekly interpolated",Synthetic (World Bank/FAO × FX),historical,False,,173915.54,150.3,160.55555555555554,97.0,11.4,12.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,0,1192.76,184144.15,184144.15,178735.66,191760.11484375,,,,181573.7975,2976.0301023049624,185274.0,6283.323779545344,185994.67942708332,6262.551200059401,185994.67942708332,6262.551200059401,184144.15,178735.66,192672.39,178735.66,-2.6462529491162123,0.2996436189622198,,,-2.377,-2.6462529491162123,,12.096660767508828,1.0,0,0,0.0,160925.7,8,2010,1
Sesame,2010-03-08,173947.59,NGN,NGN/MT,Historical (World Bank/FAOSTAT/NEPC),wholesale,National,,,0.7,False,"Synthetic historical — verified annual anchors, weekly interpolated",Synthetic (World Bank/FAO × FX),historical,False,,179271.23,150.3,160.55555555555554,97.0,11.4,12.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.9350162426854148,0.3546048870425355,0,1157.34,179271.23,184144.15,178735.66,191816.37,,,,180376.78,4862.88248855214,183040.4025,6781.6390766892455,184789.970484375,7026.738674240878,184789.970484375,7026.738674240878,184144.15,173947.59,192672.39,173947.59,-2.9696008667983276,-2.6788554673421117,,,-2.388,-0.32334791768211524,,12.066515074769713,1.0,0,0,0.0,156146.85,9,2010,1
